repo,commit_sha,full_message
DefinitelyTyped,08f27748369e9165ac2107572bddf247fea76207,[README] Use same/distinct placeholders to hint at relationship (#50244)
DefinitelyTyped,e901810144fc67a18e58b07426ffed7986a6a660,"[README] Use consistent heading case (#50242)

Co-authored-by: Eli Barzilay <eli@barzilay.org>"
DefinitelyTyped,5e6e7efd0df38d331b9abedab62cc5b32263539d,[README] Add Naming section (#50247)
DefinitelyTyped,d9f877920e6961d5e9eb4b3119e6e60f344d0b0f,[README] Replace NPM -> npm (#50241)
DefinitelyTyped,e57425f118c18e0807fe90cfea0951ccdf170a3d,Update README.md (#50088)
DefinitelyTyped,b87e8efce639ed55c60af283405e0d869874782f,[README] Create an OTHER_FILES.txt section (#50149)
DefinitelyTyped,9b02f6817ab3bf87c5122a724e9a6c0fe2276511,"Quote some missed file names (#50193)

Mostly in section headers, but elsewhere too.

Also switch from `<my package>` to `<my-package>`."
DefinitelyTyped,a73dd551ba501b2a51717a1f3de2f1530179e0c8,"Update guidelines for when using npm v7 (#50022)

Running `npm install` when using npm v7 results in the following error:
    npm ERR! code ERESOLVE
    npm ERR! ERESOLVE unable to resolve dependency tree
    npm ERR!
    npm ERR! While resolving: definitely-typed@0.0.3
    npm ERR! Found: typescript@4.2.0-dev.20201208
    npm ERR! node_modules/typescript
    npm ERR!   dev typescript@""next"" from the root project
    npm ERR!
    npm ERR! Could not resolve dependency:
    npm ERR! peer typescript@"">= 3.0.0-dev || >= 3.1.0-dev || >= 3.2.0-dev || >= 3.3.0-dev || >= 3.4.0-dev || >= 3.5.0-dev || >= 3.6.0-dev || >= 3.7.0-dev || >= 3.8.0-dev || >= 3.9.0-dev || >= 4.0.0-dev"" from dtslint@4.0.6
    npm ERR! node_modules/dtslint
    npm ERR!   dev dtslint@""latest"" from the root project
    npm ERR!   peer dtslint@""*"" from @definitelytyped/dtslint-runner@0.0.64
    npm ERR!   node_modules/@definitelytyped/dtslint-runner
    npm ERR!     dev @definitelytyped/dtslint-runner@""latest"" from the root project
    npm ERR!
    npm ERR! Fix the upstream dependency conflict, or retry
    npm ERR! this command with --force, or --legacy-peer-deps
    npm ERR! to accept an incorrect (and potentially broken) dependency resolution."
DefinitelyTyped,f0b4d3853be1f05b402e6f49757b9052bf0cc34b,[README] Create a tsconfig.json section (#49945)
DefinitelyTyped,b350ea4ba1a985a2ee9a35d765ded2eed1dd230e,"[README] Add Japanese-translated version (#49779)

* Add README.ja.md for translation

* Translate intro of README into Japanese

* Translate table of contents of README into Japanese

* Translate current status section of README into Japanese

* Translate what-are-declaration-files section of README into Japanese

* Translate testing (with real code) section of README into Japanese

* Translate section about editing/creating packages in README into Japanese

* Translate common mistakes section of README into Japanese

* Translate remove a package section of README into Japanese

* Translate sections about linting and testing of README into Japanese

* Translate Definition Owners section of README into Japanese

* Translate FAQ section of README into Japanese

* Translate License section of README into Japanese

* Fix some typos etc.

* Remove whitespace next to code block in full-width parentheses

* Add link to README.ja.md in README.md

* Add comments to ask translators to add link to README.ja.md in other language versions

* Fix heading anchors

* Fix translation of 'in order of how much they inconvenience users of a library'

* Update some expressions

* Apply suggestions by sasurau4 from code review

Co-authored-by: Daiki Ihara <sasurau4@gmail.com>

Co-authored-by: Daiki Ihara <sasurau4@gmail.com>"
DefinitelyTyped,b0883d8983d190b86fc193cf875ddc4d1df7863e,"Move tslint.json advice from PULL_REQUEST_TEMPLATE.md (#49575)

* Move tslint.json advice from PULL_REQUEST_TEMPLATE.md

* Apply suggestions from code review

Co-authored-by: Eli Barzilay <eli@barzilay.org>

* Apply suggestions from code review

Co-authored-by: Eli Barzilay <eli@barzilay.org>

* Keep the most important bit in PULL_REQUEST_TEMPLATE.md

Co-authored-by: Eli Barzilay <eli@barzilay.org>"
DefinitelyTyped,a8c4f6d76382b48b9d68ae24af1362a706e4c3df,"Update lifecycle image, using svg (#49944)"
DefinitelyTyped,b94b68318fb9427e5e9517842f74e527f0887f51,"[README] Create a package.json section (#49686)

* [README] Create a package.json section

* Apply suggestions from code review

Co-authored-by: Piotr Błażejewicz (Peter Blazejewicz) <peterblazejewicz@users.noreply.github.com>

Co-authored-by: Piotr Błażejewicz (Peter Blazejewicz) <peterblazejewicz@users.noreply.github.com>"
DefinitelyTyped,7658f9cfd704460bf034042767c41598015098ec,Fix wrong dash in prettier command in README.md (#49756)
DefinitelyTyped,87db076e48b68368472a7497c03196e4d92c8bac,"Bugfix not-needed script argument parsing (#49718)

* fix not-needed script regression, introduced by removing of the sourceRepoURL parameter in #49620 (3868b76e679793d5918c5e5262ab4bccdcaf829d)

* doc fix example of npm run not-needed"
DefinitelyTyped,947ad2efb908e3ba36bf99b4678300becaf762df,[README] Update references to DefinitelyTyped-tools (#49685)
DefinitelyTyped,b8b715c757926f356b313f7252971c3d9e9659bb,[README] Add escapes missed in #49636 (#49671)
DefinitelyTyped,eee07ad6739c7d50a22d5a8a72763f326279e0a5,"Improve tests documentation (#49636)

Co-authored-by: Eli Barzilay <eli@barzilay.org>

Co-authored-by: Eli Barzilay <eli@barzilay.org>"
DefinitelyTyped,c054da5f3d580b18431bc628c41dba1ccd045cff,[README] Move section to match table of contents (#49617)
DefinitelyTyped,3868b76e679793d5918c5e5262ab4bccdcaf829d,"Remove sourceRepoURL from notNeededPackages.json (#49620)

Co-authored-by: Nathan Shively-Sanders <293473+sandersn@users.noreply.github.com>"
DefinitelyTyped,93a5fd6d6ec33487e331bea6ac153cf96990af09,[README] Update translations' tables of contents (#49614)
DefinitelyTyped,1901cd60a8f90df24c339509e0d822495cf4209a,Link to versioning entry in FAQ (#49553)
DefinitelyTyped,683e602b1159c4fb2a8ebba7a56ac6c5dd67adc7,README: update and sync TOC & headers (#49489)
DefinitelyTyped,010b39c203594be2626d774eb86d74e3f77c7908,"Revert README changes (#48958)

Revert the erroneously-merged changes to the READMEs, and instead just
leave some minor edits in the main `README.md`."
DefinitelyTyped,b69d248b8e7812027b8df429ffcb3ea2137aefd4,"Run prettier --write *.md (#48952)

Sorry, I tried, but turns out that I was naive -- there's too much stuff to go over, and especially with languages that I can't read I worry about mistakes.  More than that, one of the changes I *did* like was how it organizes tables in a readable way, but then I realized that some of the translations had their own text in the tables and I don't even know if it's common (or possible) to use monospace font, so this can end up messier than what it starts with.

So overall, I think that it's best to leave the texts as-is.

I could do that over just the english version, and revert the edits in the other files, and hope that translations will eventually catch up --- but that would leave much fewer changes, so it might be pointless."
DefinitelyTyped,49eaad396897c36c578aed0343a5a966c9f89ce8,"🤖 Merge PR #48439 [ip-address] remove ip-address; types were inlined by @beaugunderson

* deprecate @types/ip-address

* `npm run test-all` is more useful for this check"
DefinitelyTyped,2132d32e3c2912e4546459b576c12431f8a654e0,Use wildcards for scope path mappings (#47089)
DefinitelyTyped,0ae6bba4e32ce32f94d3011e52e3b909155dbe35,Update allowedPackageJsonDependencies instructions
DefinitelyTyped,6dcabd63201cf0c115ee956a57452e8187b57477,Switch README to discord from gitter (#47886)
DefinitelyTyped,cc6d4d4b19c79f1e212dc861634d900fbf0947c7,Update README with Minimum TypeScript Version instructions (#47747)
DefinitelyTyped,1cb79ff5d995fe32e88250dad8ffe2eafeaefcdf,Fix typos (#47640)
DefinitelyTyped,f87f81730a873caec8d737e16971b5a08db06a5c,"Update minimum supported version to 3.2 in readme (#47646)

Also update instructions for `npm test` in PR template."
DefinitelyTyped,4420fc2be4c4eee80e9cdc8c88b2044369de0ae1,"docs(README): amend #47282 (#47309)

Minor modification to `npm test` to align with #47282 changes."
DefinitelyTyped,679571bbfcc8f0007fecfb96769d48fee1451059,"Rename test tasks (#47282)

* Add `npm test` instructions to README

* Rename test tasks

lint -> test
test -> test-all

lint is still around for backward compatibility

* add missed close quote"
DefinitelyTyped,f3b43ae3228a8ec73127e274d511177abe533af2,"Updates the README to reference what happens when you make a PR, and why (#47237)"
DefinitelyTyped,f46848bcc7600b642e961eb5c33cbaf11888f97d,"Update dtslint-runner badge to new pipeline (#47256)

* update dtslint-runner badge to new pipeline

* revert mistaken test runner change"
DefinitelyTyped,935afa0288e71170f2b9f20efa9bcf327d0f7639,update typesVersions instructions (#47215)
DefinitelyTyped,8f70fedcce0e54be776f457fdc49e5f633c0edc1,add 4.0/deprecate 3.0 in README (#46930)
DefinitelyTyped,607b7f1b4eecf02383abde149b113de89be10ea6,"🤖 Merge PR #45796 [sanitize-html] fix IOptions[""allowedClasses""] type by @JoelWee

The source code does not support setting boolean to allowedClasses. It only supports this for individual tags in allowedClasses. E.g. { p: false } will allow all classes for the p tag."
FFmpeg,a107340035d9d22f8a4ed99a1a585694e8deb5d1,avcodec/g728dec: G.728 decoder
FFmpeg,0c12265b0586c795a60945f39f50a61e9987cee3,"MAINTAINERS: Add myself for graph printing

..and resources

Signed-off-by: softworkz <softworkz@hotmail.com>
Signed-off-by: Michael Niedermayer <michael@niedermayer.cc>"
FFmpeg,19988798681091f0f18e2f714abd95e38c1dfac5,"MAINTAINERS: Add myself as vvc maintainer

My OpenPGP key is available at

https://keys.openpgp.org/vks/v1/by-fingerprint/34E248D6B7DF476970C7330403A84C6A098F2C6B

and

https://keyserver.ubuntu.com/pks/lookup?op=get&search=0x34e248d6b7df476970c7330403a84c6a098f2c6b
Signed-off-by: Frank Plowman <post@frankplowman.com>"
FFmpeg,a0118d6d07773fe842d9b88bee7bcb06d6b93cc1,"MAINTAINERS: add myself as vvc maintainer

Signed-off-by: Wu Jianhua <toqsxw@outlook.com>"
FFmpeg,854b8690a6287564ace837623acf7c9e0250781d,"Add myself to MAINTAINERS for dxv/dxvenc

Signed-off-by: Emma Worley <emma@emma.gg>
Signed-off-by: Michael Niedermayer <michael@niedermayer.cc>"
FFmpeg,a65d028fb15dc01ae4974f413e489b891c3964be,"Changelog: VVC supports all content of SCC

Signed-off-by: Wu Jianhua <toqsxw@outlook.com>"
FFmpeg,1a5ed492e577707bc7eb48e25c27a14906adb6d8,"MAINTAINERS: Add entry for samples-request

This is based on discussion with the GA and its simply the people
who have done or tried to do some uploads recently.

Everyone who has a shell account on ffmpeg.org should have powers to
upload samples.

CC: compn <compn@ffmpeg.org>
CC: Thilo Borgmann <thilo.borgmann@mail.de>
Signed-off-by: Michael Niedermayer <michael@niedermayer.cc>"
FFmpeg,8c920c4c396163e3b9a0b428dd550d3c986236aa,"Remove libpostproc

Libpostproc will be available as source plugin at
https://github.com/michaelni/FFmpeg/tree/sourceplugin-libpostproc
OR
https://github.com/michaelni/libpostproc

whatever turns out more convenient to maintain

For the upcoming 8.0 release, libpostproc will be included, so as not to
cause delays or inconveniences

Sponsored-by: Sovereign Tech Fund
Signed-off-by: Michael Niedermayer <michael@niedermayer.cc>"
FFmpeg,fab691edaf53bbf10429ef3448f1f274e5078395,"avcodec: add APV encoder using liboapv

Co-authored-by: James Almer <jamrial@gmail.com>
Signed-off-by: James Almer <jamrial@gmail.com>"
FFmpeg,c4ea4abec28dc444492f9ef025cc139574ded524,"avcodec: add an APV parser

Signed-off-by: James Almer <jamrial@gmail.com>"
FFmpeg,8ea11dcd846f862e066d3ce6fe56d5f39d94c91f,"Changelog, doc: Add entries for new APV features"
FFmpeg,f6cd9bfa829e8d52a4dcc70d28898c39c719b735,"doc/encoders: Document png pred

Signed-off-by: Michael Niedermayer <michael@niedermayer.cc>"
FFmpeg,08e334e462c6337478c164da84cd7be718d285b9,"avformat/movenccenc: add support for CENC AV1 encryption

Signed-off-by: James Almer <jamrial@gmail.com>"
FFmpeg,d435b641a2663c81e4b528cff945543f9bd1d220,"MAINTAINERS: Add myself

will move to specific areas once they are there.

Signed-off-by: softworkz <softworkz@hotmail.com>
Signed-off-by: Michael Niedermayer <michael@niedermayer.cc>"
FFmpeg,46da5605b273be134df7303e81d563740290d619,"MAINTAINERS: add Manuel Lauss as sanm.c/smush.c Maintainer

As requested by Michael Niedermayer.

Signed-off-by: Manuel Lauss <manuel.lauss@gmail.com>
Signed-off-by: Michael Niedermayer <michael@niedermayer.cc>"
FFmpeg,e504247db6edb1cb47a9c562277f6e671f4bde1d,"avcodec: add a ffv1 parser

Only setting frame and stream properties. No packetization is performed.

Signed-off-by: James Almer <jamrial@gmail.com>"
FFmpeg,b9c99baced8f2cfe30b85080e19a39e15511e5ca,"libswresample/rematrix: add support for custom order channel layouts

Limited to the same channels as a native layout, but not constrained by channel ordering.

Signed-off-by: James Almer <jamrial@gmail.com>"
FFmpeg,1fbe9deee349cb15bf6c2dc1a352cce200092b9a,"avcodec/nvenc: add support for writing mastering metadata SEI messages

Including Mastering Display and Content Light Level.
Requires SDK 13.0, and only supports HEVC and AV1.

Signed-off-by: James Almer <jamrial@gmail.com>"
FFmpeg,df50370e1b10d39047fe92f7f4418094bb507eec,"avformat/matroska: add support for VVC streams

As defined in https://github.com/ietf-wg-cellar/matroska-specification/blob/master/codec_specs.md#v_mpegiisovvc

Signed-off-by: James Almer <jamrial@gmail.com>"
FFmpeg,f3c408264554211b7a4c729d5fe482d633bac01a,"avcodec/libjxl: add animated JPEG XL encoder

libjxl supports animated encoding, so we add a wrapper to the
library using the receive_packet callback method.

This code was based largely on a patch sent by Zsolt Vadász,
although it was updated to use more recent coding practices
and many of the leaks and issues were fixed.

Reviewed-by: Marth64 <marth64@proxyid.net>
Co-authored-by: Zsolt Vadász <zsolt_vadasz@protonmail.com>
Signed-off-by: Leo Izen <leo.izen@gmail.com>"
FFmpeg,5f38c825367d205e969ecc013a0433adf0f7972b,avformat: bump version for enhanced flv
FFmpeg,c3083b3266cf01fdc43e5d03e27bea35d7c1faae,avcodec: add ADPCM IMA XBOX decoder
FFmpeg,17e4746687abc53f0a042620a7af6dd6cea44b80,avcodec/libx265: add alpha layer encoding support
FFmpeg,e531b3ff27fcfa9110e71ba291888778ecb3b0f4,"MAINTAINERS: Lauri is still available but is really low on time nowadays

CC: Lauri Kasanen <cand@gmx.com>
Signed-off-by: Michael Niedermayer <michael@niedermayer.cc>"
FFmpeg,83c1c622a52c11b66df6ce828f5649940a6fb9b3,"MAINTAINERS: Add myself as Darwin maintainer

I do some development and usage of FFmpeg regularly on macOS and sent
some patches to fix issues specific to Darwin in the past so I think it
makes sense to add myself as maintainer so people know they can ping me
if required, for Darwin specific issues/testing.

I have both Intel and Apple Silicon (aarch64) machines as well as older
Macs for testing on older macOS versions if necessary."
FFmpeg,3c3bf6c109605e6ac053bea343641d2c9dd90dbd,"MAINTAINERS: list csp.c and csp.h maintainers

Ronald S. Bultje wrote most of the code before there was a refactor
and condense (which I mostly wrote). As such, listing both him and myself
as maintainers of csp.h and csp.h, which previously had no maintainer
listed at all (after conferring on IRC).

Signed-off-by: Leo Izen <leo.izen@gmail.com>"
FFmpeg,224b62489d314e3c9637397cb7b95505651349e1,"MAINTAINERS: Remove Guillaume Poirier and Romain Dolbeau

Guillaume no longer has a PPC
Romain has no time

CC: Guillaume POIRIER <poirierg@gmail.com>
CC: Romain Dolbeau <romain@dolbeau.org>
Signed-off-by: Michael Niedermayer <michael@niedermayer.cc>"
FFmpeg,455db6fe109cf905fe518ea2690495948937438f,MAINTAINERS: remove arpi
FFmpeg,13129f1af4340944291e0e291cb38d1c1ea3aad2,"lavc: deprecate the omx encoders

They have not been relevant for a long time, and support for this API is
also being dropped from other projects."
